station_identifier,date,observation_type,observation_value,observation_time
USW00013739,20170223,PRCP,0,,,W,2400
USW00013739,20170223,SNOW,0,,,W,
USW00013739,20170223,SNWD,0,,,W,
USW00013739,20170223,AWND,26,,,W,
USW00013739,20170223,TAVG,124,H,,S,
USW00013739,20170223,WDF2,210,,,W,
USW00013739,20170223,WDF5,230,,,W,
USW00013739,20170223,WSF2,72,,,W,
USW00013739,20170223,WSF5,98,,,W,
USW00013739,20170223,WT01,1,,,W,
USW00013739,20170223,WT02,1,,,W,
USW00013739,20170224,TMAX,233,,,W,2400
USW00013739,20170224,TMIN,100,,,W,2400
USW00013739,20170224,PRCP,0,,,W,2400
USW00013739,20170224,SNOW,0,,,W,
USW00013739,20170224,SNWD,0,,,W,
USW00013739,20170224,AWND,40,,,W,
USW00013739,20170224,TAVG,168,H,,S,
USW00013739,20170224,WDF2,180,,,W,
USW00013739,20170224,WDF5,200,,,W,
USW00013739,20170224,WSF2,76,,,W,
USW00013739,20170224,WSF5,107,,,W,
USW00013739,20170225,TMAX,228,,,W,2400
USW00013739,20170225,TMIN,78,,,W,2400
USW00013739,20170225,PRCP,84,,,W,2400
USW00013739,20170225,SNOW,0,,,W,
USW00013739,20170225,SNWD,0,,,W,
USW00013739,20170225,AWND,52,,,W,
USW00013739,20170225,TAVG,170,H,,S,
USW00013739,20170225,WDF2,290,,,W,
USW00013739,20170225,WDF5,290,,,W,
USW00013739,20170225,WSF2,157,,,W,
USW00013739,20170225,WSF5,179,,,W,
USW00013739,20170225,WT01,1,,,W,
USW00013739,20170225,WT03,1,,,W,
USW00013739,20170226,TMAX,78,,,W,2400
USW00013739,20170226,TMIN,11,,,W,2400
USW00013739,20170226,PRCP,0,,,W,2400
USW00013739,20170226,SNOW,0,,,W,
USW00013739,20170226,SNWD,0,,,W,
USW00013739,20170226,AWND,67,,,W,
USW00013739,20170226,TAVG,60,H,,S,
USW00013739,20170226,WDF2,300,,,W,
USW00013739,20170226,WDF5,290,,,W,
USW00013739,20170226,WSF2,125,,,W,
USW00013739,20170226,WSF5,157,,,W,
USW00013739,20170227,TMAX,122,,,W,2400
USW00013739,20170227,TMIN,-5,,,W,2400
USW00013739,20170227,PRCP,0,,,W,2400
USW00013739,20170227,SNOW,0,,,W,
USW00013739,20170227,SNWD,0,,,W,
USW00013739,20170227,AWND,29,,,W,
USW00013739,20170227,TAVG,54,H,,S,
USW00013739,20170227,WDF2,200,,,W,
USW00013739,20170227,WDF5,190,,,W,
USW00013739,20170227,WSF2,76,,,W,
USW00013739,20170227,WSF5,112,,,W,
USW00013739,20170228,TMAX,200,,,W,2400
USW00013739,20170228,TMIN,56,,,W,2400
USW00013739,20170228,PRCP,46,,,W,2400
USW00013739,20170228,SNOW,0,,,W,
USW00013739,20170228,SNWD,0,,,W,
USW00013739,20170228,AWND,24,,,W,
USW00013739,20170228,TAVG,116,H,,S,
USW00013739,20170228,WDF2,180,,,W,
USW00013739,20170228,WDF5,180,,,W,
USW00013739,20170228,WSF2,98,,,W,
USW00013739,20170228,WSF5,121,,,W,
USW00013739,20170228,WT01,1,,,W,
USW00013739,20170301,TMAX,233,,,W,2400
USW00013739,20170301,TMIN,133,,,W,2400
USW00013739,20170301,PRCP,8,,,W,2400
USW00013739,20170301,SNOW,0,,,W,
USW00013739,20170301,SNWD,0,,,W,
USW00013739,20170301,AWND,68,,,W,
USW00013739,20170301,TAVG,163,H,,S,
USW00013739,20170301,WDF2,230,,,W,
USW00013739,20170301,WDF5,230,,,W,
USW00013739,20170301,WSF2,130,,,W,
USW00013739,20170301,WSF5,170,,,W,
USW00013739,20170301,WT01,1,,,W,
USW00013739,20170302,TMAX,167,,,W,2400
USW00013739,20170302,TMIN,33,,,W,2400
USW00013739,20170302,PRCP,0,T,,W,2400
USW00013739,20170302,SNOW,0,,,W,
USW00013739,20170302,SNWD,0,,,W,
USW00013739,20170302,AWND,102,,,W,
USW00013739,20170302,TAVG,117,H,,S,
USW00013739,20170302,WDF2,270,,,W,
USW00013739,20170302,WDF5,270,,,W,
USW00013739,20170302,WSF2,179,,,W,
USW00013739,20170302,WSF5,228,,,W,
USW00013739,20170303,TMAX,44,,,W,2400
USW00013739,20170303,TMIN,-16,,,W,2400
USW00013739,20170303,PRCP,0,T,,W,2400
USW00013739,20170303,SNOW,0,T,,W,
USW00013739,20170303,SNWD,0,,,W,
USW00013739,20170303,AWND,62,,,W,
USW00013739,20170303,TAVG,28,H,,S,
USW00013739,20170303,WDF2,280,,,W,
USW00013739,20170303,WDF5,270,,,W,
USW00013739,20170303,WSF2,157,,,W,
USW00013739,20170303,WSF5,215,,,W,
USW00013739,20170304,TMAX,22,,,W,2400
USW00013739,20170304,TMIN,-60,,,W,2400
USW00013739,20170304,PRCP,0,,,W,2400
USW00013739,20170304,SNOW,0,,,W,
USW00013739,20170304,SNWD,0,,,W,
USW00013739,20170304,AWND,67,,,W,
USW00013739,20170304,TAVG,-12,H,,S,
USW00013739,20170304,WDF2,320,,,W,
USW00013739,20170304,WDF5,340,,,W,
USW00013739,20170304,WSF2,125,,,W,
USW00013739,20170304,WSF5,161,,,W,
USW00013739,20170305,TMAX,33,,,W,2400
USW00013739,20170305,TMIN,-93,,,W,2400
USW00013739,20170305,PRCP,0,,,W,2400
USW00013739,20170305,SNOW,0,,,W,
USW00013739,20170305,SNWD,0,,,W,
USW00013739,20170305,AWND,47,,,W,
USW00013739,20170305,TAVG,-37,H,,S,
USW00013739,20170305,WDF2,340,,,W,
USW00013739,20170305,WDF5,340,,,W,
USW00013739,20170305,WSF2,94,,,W,
USW00013739,20170305,WSF5,107,,,W,
USW00013739,20170306,TMAX,106,,,W,2400
USW00013739,20170306,TMIN,-32,,,W,2400
USW00013739,20170306,PRCP,0,,,W,2400
USW00013739,20170306,SNOW,0,,,W,
USW00013739,20170306,SNWD,0,,,W,
USW00013739,20170306,AWND,23,,,W,
USW00013739,20170306,TAVG,28,H,,S,
USW00013739,20170306,WDF2,210,,,W,
USW00013739,20170306,WDF5,200,,,W,
USW00013739,20170306,WSF2,63,,,W,
USW00013739,20170306,WSF5,98,,,W,
USW00013739,20170307,TMAX,194,,,W,2400
USW00013739,20170307,TMIN,56,,,W,2400
USW00013739,20170307,PRCP,5,,,W,2400
USW00013739,20170307,SNOW,0,,,W,
USW00013739,20170307,SNWD,0,,,W,
USW00013739,20170307,AWND,39,,,W,
USW00013739,20170307,TAVG,102,H,,S,
USW00013739,20170307,WDF2,230,,,W,
USW00013739,20170307,WDF5,220,,,W,
USW00013739,20170307,WSF2,107,,,W,
USW00013739,20170307,WSF5,139,,,W,
USW00013739,20170308,TMAX,178,,,W,2400
USW00013739,20170308,TMIN,94,,,W,2400
USW00013739,20170308,PRCP,3,,,W,2400
USW00013739,20170308,SNOW,0,,,W,
USW00013739,20170308,SNWD,0,,,W,
USW00013739,20170308,AWND,76,,,W,
USW00013739,20170308,TAVG,147,H,,S,
USW00013739,20170308,WDF2,270,,,W,
USW00013739,20170308,WDF5,300,,,W,
USW00013739,20170308,WSF2,143,,,W,
USW00013739,20170308,WSF5,188,,,W,
USW00013739,20170309,TMAX,200,,,W,2400
USW00013739,20170309,TMIN,89,,,W,2400
USW00013739,20170309,PRCP,0,,,W,2400
USW00013739,20170309,SNOW,0,,,W,
USW00013739,20170309,SNWD,0,,,W,
USW00013739,20170309,AWND,73,,,W,
USW00013739,20170309,TAVG,147,H,,S,
USW00013739,20170309,WDF2,250,,,W,
USW00013739,20170309,WDF5,250,,,W,
USW00013739,20170309,WSF2,143,,,W,
USW00013739,20170309,WSF5,183,,,W,
USW00013739,20170310,TMAX,100,,,W,2400
USW00013739,20170310,TMIN,-21,,,W,2400
USW00013739,20170310,PRCP,76,,,W,2400
USW00013739,20170310,SNOW,25,,,W,
USW00013739,20170310,SNWD,0,,,W,
USW00013739,20170310,AWND,67,,,W,
USW00013739,20170310,TAVG,64,H,,S,
USW00013739,20170310,WDF2,290,,,W,
USW00013739,20170310,WDF5,290,,,W,
USW00013739,20170310,WSF2,139,,,W,
USW00013739,20170310,WSF5,179,,,W,
USW00013739,20170310,WT01,1,,,W,
USW00013739,20170310,WT02,1,,,W,
USW00013739,20170311,TMAX,0,,,W,2400
USW00013739,20170311,TMIN,-66,,,W,2400
USW00013739,20170311,PRCP,0,,,W,2400
USW00013739,20170311,SNOW,0,,,W,
USW00013739,20170311,SNWD,0,,,W,
USW00013739,20170311,AWND,76,,,W,
USW00013739,20170311,TAVG,-26,H,,S,
USW00013739,20170311,WDF2,290,,,W,
USW00013739,20170311,WDF5,280,,,W,
USW00013739,20170311,WSF2,139,,,W,
USW00013739,20170311,WSF5,174,,,W,
USW00013739,20170312,TMAX,6,,,W,2400
USW00013739,20170312,TMIN,-49,,,W,2400
USW00013739,20170312,PRCP,0,,,W,2400
USW00013739,20170312,SNOW,0,,,W,
USW00013739,20170312,SNWD,0,,,W,
USW00013739,20170312,AWND,52,,,W,
USW00013739,20170312,TAVG,-22,H,,S,
USW00013739,20170312,WDF2,330,,,W,
USW00013739,20170312,WDF5,330,,,W,
USW00013739,20170312,WSF2,103,,,W,
USW00013739,20170312,WSF5,130,,,W,
USW00013739,20170313,TMAX,56,,,W,2400
USW00013739,20170313,TMIN,-55,,,W,2400
USW00013739,20170313,PRCP,33,,,W,2400
USW00013739,20170313,SNOW,30,,,W,
USW00013739,20170313,SNWD,0,,,W,
USW00013739,20170313,AWND,32,,,W,
USW00013739,20170313,TAVG,-12,H,,S,
USW00013739,20170313,WDF2,30,,,W,
USW00013739,20170313,WDF5,80,,,W,
USW00013739,20170313,WSF2,72,,,W,
USW00013739,20170313,WSF5,94,,,W,
USW00013739,20170313,WT01,1,,,W,
USW00013739,20170314,TMAX,17,,,W,2400
USW00013739,20170314,TMIN,-43,,,W,2400
USW00013739,20170314,PRCP,391,,,W,2400
USW00013739,20170314,SNOW,122,,,W,
USW00013739,20170314,SNWD,80,,,W,
USW00013739,20170314,AWND,101,,,W,
USW00013739,20170314,TAVG,-1,H,,S,
USW00013739,20170314,WDF2,20,,,W,
USW00013739,20170314,WDF5,40,,,W,
USW00013739,20170314,WSF2,148,,,W,
USW00013739,20170314,WSF5,192,,,W,
USW00013739,20170314,WT01,1,,,W,
USW00013739,20170314,WT04,1,,,W,
USW00013739,20170314,WT06,1,,,W,
USW00013739,20170315,TMAX,-5,,,W,2400
USW00013739,20170315,TMIN,-60,,,W,2400
USW00013739,20170315,PRCP,0,T,,W,2400
USW00013739,20170315,SNOW,0,T,,W,
USW00013739,20170315,SNWD,50,,,W,
USW00013739,20170315,AWND,80,,,W,
USW00013739,20170315,TAVG,-39,H,,S,
USW00013739,20170315,WDF2,280,,,W,
USW00013739,20170315,WDF5,280,,,W,
USW00013739,20170315,WSF2,112,,,W,
USW00013739,20170315,WSF5,174,,,W,
USW00013739,20170316,TMAX,39,,,W,2400
USW00013739,20170316,TMIN,-43,,,W,2400
USW00013739,20170316,PRCP,0,,,W,2400
USW00013739,20170316,SNOW,0,,,W,
USW00013739,20170316,SNWD,50,,,W,
USW00013739,20170316,AWND,70,,,W,
USW00013739,20170316,TAVG,-8,H,,S,
USW00013739,20170316,WDF2,290,,,W,
USW00013739,20170316,WDF5,290,,,W,
USW00013739,20170316,WSF2,125,,,W,
USW00013739,20170316,WSF5,179,,,W,
USW00013739,20170317,TMAX,72,,,W,2400
USW00013739,20170317,TMIN,-27,,,W,2400
USW00013739,20170317,PRCP,0,,,W,2400
USW00013739,20170317,SNOW,0,,,W,
USW00013739,20170317,SNWD,50,,,W,
USW00013739,20170317,AWND,37,,,W,
USW00013739,20170317,TAVG,19,H,,S,
USW00013739,20170317,WDF2,270,,,W,
USW00013739,20170317,WDF5,290,,,W,
USW00013739,20170317,WSF2,81,,,W,
USW00013739,20170317,WSF5,103,,,W,
USW00013739,20170318,TMAX,56,,,W,2400
USW00013739,20170318,TMIN,22,,,W,2400
USW00013739,20170318,PRCP,3,,,W,2400
USW00013739,20170318,SNOW,0,,,W,
USW00013739,20170318,SNWD,0,,,W,
USW00013739,20170318,AWND,43,,,W,
USW00013739,20170318,TAVG,42,H,,S,
USW00013739,20170318,WDF2,40,,,W,
USW00013739,20170318,WDF5,30,,,W,
USW00013739,20170318,WSF2,98,,,W,
USW00013739,20170318,WSF5,134,,,W,
USW00013739,20170318,WT01,1,,,W,
USW00013739,20170319,TMAX,100,,,W,2400
USW00013739,20170319,TMIN,17,,,W,2400
USW00013739,20170319,PRCP,0,,,W,2400
USW00013739,20170319,SNOW,0,,,W,
USW00013739,20170319,SNWD,0,,,W,
USW00013739,20170319,AWND,58,,,W,
USW00013739,20170319,TAVG,48,H,,S,
USW00013739,20170319,WDF2,40,,,W,
USW00013739,20170319,WDF5,40,,,W,
USW00013739,20170319,WSF2,98,,,W,
USW00013739,20170319,WSF5,125,,,W,
USW00013739,20170320,TMAX,122,,,W,2400
USW00013739,20170320,TMIN,11,,,W,2400
USW00013739,20170320,PRCP,0,,,W,2400
USW00013739,20170320,SNOW,0,,,W,
USW00013739,20170320,SNWD,0,,,W,
USW00013739,20170320,AWND,37,,,W,
USW00013739,20170320,TAVG,63,H,,S,
USW00013739,20170320,WDF2,310,,,W,
USW00013739,20170320,WDF5,290,,,W,
USW00013739,20170320,WSF2,67,,,W,
USW00013739,20170320,WSF5,94,,,W,
USW00013739,20170321,TMAX,150,,,W,2400
USW00013739,20170321,TMIN,56,,,W,2400
USW00013739,20170321,PRCP,5,,,W,2400
USW00013739,20170321,SNOW,0,,,W,
USW00013739,20170321,SNWD,0,,,W,
USW00013739,20170321,AWND,34,,,W,
USW00013739,20170321,TAVG,93,H,,S,
USW00013739,20170321,WDF2,280,,,W,
USW00013739,20170321,WDF5,310,,,W,
USW00013739,20170321,WSF2,76,,,W,
USW00013739,20170321,WSF5,98,,,W,
USW00013739,20170322,TMAX,117,,,W,2400
USW00013739,20170322,TMIN,-27,,,W,2400
USW00013739,20170322,PRCP,0,,,W,2400
USW00013739,20170322,SNOW,0,,,W,
USW00013739,20170322,SNWD,0,,,W,
USW00013739,20170322,AWND,81,,,W,
USW00013739,20170322,TAVG,71,H,,S,
USW00013739,20170322,WDF2,350,,,W,
USW00013739,20170322,WDF5,340,,,W,
USW00013739,20170322,WSF2,143,,,W,
USW00013739,20170322,WSF5,192,,,W,
USW00013739,20170323,TMAX,72,,,W,2400
USW00013739,20170323,TMIN,-43,,,W,2400
USW00013739,20170323,PRCP,0,,,W,2400
USW00013739,20170323,SNOW,0,,,W,
USW00013739,20170323,SNWD,0,,,W,
USW00013739,20170323,AWND,41,,,W,
USW00013739,20170323,TAVG,3,H,,S,
USW00013739,20170323,WDF2,350,,,W,
USW00013739,20170323,WDF5,350,,,W,
USW00013739,20170323,WSF2,72,,,W,
USW00013739,20170323,WSF5,107,,,W,
USW00013739,20170324,TMAX,144,,,W,2400
USW00013739,20170324,TMIN,0,,,W,2400
USW00013739,20170324,PRCP,0,,,W,2400
USW00013739,20170324,SNOW,0,,,W,
USW00013739,20170324,SNWD,0,,,W,
USW00013739,20170324,AWND,49,,,W,
USW00013739,20170324,TAVG,59,H,,S,
USW00013739,20170324,WDF2,230,,,W,
USW00013739,20170324,WDF5,200,,,W,
USW00013739,20170324,WSF2,112,,,W,
USW00013739,20170324,WSF5,148,,,W,
USW00013739,20170325,TMAX,250,,,W,2400
USW00013739,20170325,TMIN,67,,,W,2400
USW00013739,20170325,PRCP,5,,,W,2400
USW00013739,20170325,SNOW,0,,,W,
USW00013739,20170325,SNWD,0,,,W,
USW00013739,20170325,AWND,46,,,W,
USW00013739,20170325,TAVG,141,H,,S,
USW00013739,20170325,WDF2,50,,,W,
USW00013739,20170325,WDF5,50,,,W,
USW00013739,20170325,WSF2,98,,,W,
USW00013739,20170325,WSF5,139,,,W,
USW00013739,20170325,WT08,1,,,W,
USW00013739,20170326,TMAX,72,,,W,2400
USW00013739,20170326,TMIN,50,,,W,2400
USW00013739,20170326,PRCP,0,,,W,2400
USW00013739,20170326,SNOW,0,,,W,
USW00013739,20170326,SNWD,0,,,W,
USW00013739,20170326,AWND,55,,,W,
USW00013739,20170326,TAVG,70,H,,S,
USW00013739,20170326,WDF2,80,,,W,
USW00013739,20170326,WDF5,80,,,W,
USW00013739,20170326,WSF2,81,,,W,
USW00013739,20170326,WSF5,107,,,W,
USW00013739,20170326,WT01,1,,,W,
USW00013739,20170327,TMAX,167,,,W,2400
USW00013739,20170327,TMIN,56,,,W,2400
USW00013739,20170327,PRCP,23,,,W,2400
USW00013739,20170327,SNOW,0,,,W,
USW00013739,20170327,SNWD,0,,,W,
USW00013739,20170327,AWND,23,,,W,
USW00013739,20170327,TAVG,83,H,,S,
USW00013739,20170327,WDF2,240,,,W,
USW00013739,20170327,WDF5,80,,,W,
USW00013739,20170327,WSF2,54,,,W,
USW00013739,20170327,WSF5,63,,,W,
USW00013739,20170327,WT01,1,,,W,
USW00013739,20170327,WT08,1,,,W,
USW00013739,20170328,TMAX,122,,,W,2400
USW00013739,20170328,TMIN,89,,,W,2400
USW00013739,20170328,PRCP,114,,,W,2400
USW00013739,20170328,SNOW,0,,,W,
USW00013739,20170328,SNWD,0,,,W,
USW00013739,20170328,AWND,32,,,W,
USW00013739,20170328,TAVG,111,H,,S,
USW00013739,20170328,WDF2,70,,,W,
USW00013739,20170328,WDF5,360,,,W,
USW00013739,20170328,WSF2,72,,,W,
USW00013739,20170328,WSF5,103,,,W,
USW00013739,20170328,WT01,1,,,W,
USW00013739,20170328,WT03,1,,,W,
USW00013739,20170329,TMAX,167,,,W,2400
USW00013739,20170329,TMIN,72,,,W,2400
USW00013739,20170329,PRCP,0,,,W,2400
USW00013739,20170329,SNOW,0,,,W,
USW00013739,20170329,SNWD,0,,,W,
USW00013739,20170329,AWND,60,,,W,
USW00013739,20170329,TAVG,111,H,,S,
USW00013739,20170329,WDF2,330,,,W,
USW00013739,20170329,WDF5,330,,,W,
USW00013739,20170329,WSF2,98,,,W,
USW00013739,20170329,WSF5,121,,,W,
USW00013739,20170330,TMAX,111,,,W,2400
USW00013739,20170330,TMIN,28,,,W,2400
USW00013739,20170330,PRCP,28,,,W,2400
USW00013739,20170330,SNOW,0,,,W,
USW00013739,20170330,SNWD,0,,,W,
USW00013739,20170330,AWND,33,,,W,
USW00013739,20170330,TAVG,79,H,,S,
USW00013739,20170330,WDF2,30,,,W,
USW00013739,20170330,WDF5,10,,,W,
USW00013739,20170330,WSF2,89,,,W,
USW00013739,20170330,WSF5,107,,,W,
USW00013739,20170330,WT01,1,,,W,
USW00013739,20170330,WT03,1,,,W,
USW00013739,20170331,TMAX,100,,,W,2400
USW00013739,20170331,TMIN,39,,,W,2400
USW00013739,20170331,PRCP,389,,,W,2400
USW00013739,20170331,SNOW,0,,,W,
USW00013739,20170331,SNWD,0,,,W,
USW00013739,20170331,AWND,54,,,W,
USW00013739,20170331,TAVG,63,H,,S,
USW00013739,20170331,WDF2,70,,,W,
USW00013739,20170331,WDF5,70,,,W,
USW00013739,20170331,WSF2,103,,,W,
USW00013739,20170331,WSF5,125,,,W,
USW00013739,20170331,WT01,1,,,W,
USW00013739,20170331,WT03,1,,,W,
USW00013739,20170401,TMAX,117,,,W,2400
USW00013739,20170401,TMIN,39,,,W,2400
USW00013739,20170401,PRCP,0,,,W,2400
USW00013739,20170401,SNOW,0,,,W,
USW00013739,20170401,SNWD,0,,,W,
USW00013739,20170401,AWND,60,,,W,
USW00013739,20170401,TAVG,74,H,,S,
USW00013739,20170401,WDF2,330,,,W,
USW00013739,20170401,WDF5,320,,,W,
USW00013739,20170401,WSF2,107,,,W,
USW00013739,20170401,WSF5,125,,,W,
USW00013739,20170401,WT01,1,,,W,
USW00013739,20170402,TMAX,172,,,W,2400
USW00013739,20170402,TMIN,50,,,W,2400
USW00013739,20170402,PRCP,0,,,W,2400
USW00013739,20170402,SNOW,0,,,W,
USW00013739,20170402,SNWD,0,,,W,
USW00013739,20170402,AWND,44,,,W,
USW00013739,20170402,TAVG,99,H,,S,
USW00013739,20170402,WDF2,320,,,W,
USW00013739,20170402,WDF5,340,,,W,
USW00013739,20170402,WSF2,89,,,W,
USW00013739,20170402,WSF5,125,,,W,
USW00013739,20170403,TMAX,200,,,W,2400
USW00013739,20170403,TMIN,61,,,W,2400
USW00013739,20170403,PRCP,58,,,W,2400
USW00013739,20170403,SNOW,0,,,W,
USW00013739,20170403,SNWD,0,,,W,
USW00013739,20170403,AWND,33,,,W,
USW00013739,20170403,TAVG,125,H,,S,
USW00013739,20170403,WDF2,160,,,W,
USW00013739,20170403,WDF5,180,,,W,
USW00013739,20170403,WSF2,89,,,W,
USW00013739,20170403,WSF5,121,,,W,
USW00013739,20170403,WT01,1,,,W,
USW00013739,20170404,TMAX,239,,,W,2400
USW00013739,20170404,TMIN,117,,,W,2400
USW00013739,20170404,PRCP,43,,,W,2400
USW00013739,20170404,SNOW,0,,,W,
USW00013739,20170404,SNWD,0,,,W,
USW00013739,20170404,AWND,54,,,W,
USW00013739,20170404,TAVG,172,H,,S,
USW00013739,20170404,WDF2,240,,,W,
USW00013739,20170404,WDF5,160,,,W,
USW00013739,20170404,WSF2,98,,,W,
USW00013739,20170404,WSF5,121,,,W,
USW00013739,20170404,WT01,1,,,W,
USW00013739,20170405,TMAX,206,,,W,2400
USW00013739,20170405,TMIN,100,,,W,2400
USW00013739,20170405,PRCP,0,,,W,2400
USW00013739,20170405,SNOW,0,,,W,
USW00013739,20170405,SNWD,0,,,W,
USW00013739,20170405,AWND,42,,,W,
USW00013739,20170405,TAVG,176,H,,S,
USW00013739,20170405,WDF2,310,,,W,
USW00013739,20170405,WDF5,340,,,W,
USW00013739,20170405,WSF2,89,,,W,
USW00013739,20170405,WSF5,116,,,W,
USW00013739,20170406,TMAX,150,,,W,2400
USW00013739,20170406,TMIN,78,,,W,2400
USW00013739,20170406,PRCP,389,,,W,2400
USW00013739,20170406,SNOW,0,,,W,
USW00013739,20170406,SNWD,0,,,W,
USW00013739,20170406,AWND,67,,,W,
USW00013739,20170406,TAVG,100,H,,S,
USW00013739,20170406,WDF2,260,,,W,
USW00013739,20170406,WDF5,220,,,W,
USW00013739,20170406,WSF2,143,,,W,
USW00013739,20170406,WSF5,174,,,W,
USW00013739,20170406,WT01,1,,,W,
USW00013739,20170406,WT03,1,,,W,
USW00013739,20170407,TMAX,106,,,W,2400
USW00013739,20170407,TMIN,56,,,W,2400
USW00013739,20170407,PRCP,0,T,,W,2400
USW00013739,20170407,SNOW,0,,,W,
USW00013739,20170407,SNWD,0,,,W,
USW00013739,20170407,AWND,85,,,W,
USW00013739,20170407,TAVG,89,H,,S,
USW00013739,20170407,WDF2,290,,,W,
USW00013739,20170407,WDF5,290,,,W,
USW00013739,20170407,WSF2,130,,,W,
USW00013739,20170407,WSF5,170,,,W,
USW00013739,20170408,TMAX,156,,,W,2400
USW00013739,20170408,TMIN,39,,,W,2400
USW00013739,20170408,PRCP,0,,,W,2400
USW00013739,20170408,SNOW,0,,,W,
USW00013739,20170408,SNWD,0,,,W,
USW00013739,20170408,AWND,59,,,W,
USW00013739,20170408,TAVG,86,H,,S,
USW00013739,20170408,WDF2,300,,,W,
USW00013739,20170408,WDF5,320,,,W,
USW00013739,20170408,WSF2,107,,,W,
USW00013739,20170408,WSF5,157,,,W,
USW00013739,20170409,TMAX,206,,,W,2400
USW00013739,20170409,TMIN,28,,,W,2400
USW00013739,20170409,PRCP,0,,,W,2400
USW00013739,20170409,SNOW,0,,,W,
USW00013739,20170409,SNWD,0,,,W,
USW00013739,20170409,AWND,30,,,W,
USW00013739,20170409,TAVG,122,H,,S,
USW00013739,20170409,WDF2,190,,,W,
USW00013739,20170409,WDF5,220,,,W,
USW00013739,20170409,WSF2,67,,,W,
USW00013739,20170409,WSF5,89,,,W,
USW00013739,20170410,TMAX,267,,,W,2400
USW00013739,20170410,TMIN,78,,,W,2400
USW00013739,20170410,PRCP,0,,,W,2400
USW00013739,20170410,SNOW,0,,,W,
USW00013739,20170410,SNWD,0,,,W,
USW00013739,20170410,AWND,38,,,W,
USW00013739,20170410,TAVG,159,H,,S,
USW00013739,20170410,WDF2,230,,,W,
USW00013739,20170410,WDF5,230,,,W,
USW00013739,20170410,WSF2,103,,,W,
USW00013739,20170410,WSF5,130,,,W,
USW00013739,20170411,TMAX,278,,,W,2400
USW00013739,20170411,TMIN,122,,,W,2400
USW00013739,20170411,PRCP,0,,,W,2400
USW00013739,20170411,SNOW,0,,,W,
USW00013739,20170411,SNWD,0,,,W,
USW00013739,20170411,AWND,34,,,W,
USW00013739,20170411,TAVG,199,H,,S,
USW00013739,20170411,WDF2,180,,,W,
USW00013739,20170411,WDF5,210,,,W,
USW00013739,20170411,WSF2,58,,,W,
USW00013739,20170411,WSF5,81,,,W,
USW00013739,20170412,TMAX,250,,,W,2400
USW00013739,20170412,TMIN,128,,,W,2400
USW00013739,20170412,PRCP,0,,,W,2400
USW00013739,20170412,SNOW,0,,,W,
USW00013739,20170412,SNWD,0,,,W,
USW00013739,20170412,AWND,38,,,W,
USW00013739,20170412,TAVG,202,H,,S,
USW00013739,20170412,WDF2,270,,,W,
USW00013739,20170412,WDF5,270,,,W,
USW00013739,20170412,WSF2,89,,,W,
USW00013739,20170412,WSF5,107,,,W,
USW00013739,20170413,TMAX,189,,,W,2400
USW00013739,20170413,TMIN,89,,,W,2400
USW00013739,20170413,PRCP,0,,,W,2400
USW00013739,20170413,SNOW,0,,,W,
USW00013739,20170413,SNWD,0,,,W,
USW00013739,20170413,AWND,48,,,W,
USW00013739,20170413,TAVG,156,H,,S,
USW00013739,20170413,WDF2,350,,,W,
USW00013739,20170413,WDF5,10,,,W,
USW00013739,20170413,WSF2,81,,,W,
USW00013739,20170413,WSF5,107,,,W,
USW00013739,20170414,TMAX,206,,,W,2400
USW00013739,20170414,TMIN,94,,,W,2400
USW00013739,20170414,PRCP,0,,,W,2400
USW00013739,20170414,SNOW,0,,,W,
USW00013739,20170414,SNWD,0,,,W,
USW00013739,20170414,AWND,24,,,W,
USW00013739,20170414,TAVG,143,H,,S,
USW00013739,20170414,WDF2,150,,,W,
USW00013739,20170414,WDF5,150,,,W,
USW00013739,20170414,WSF2,72,,,W,
USW00013739,20170414,WSF5,89,,,W,
USW00013739,20170415,TMAX,189,,,W,2400
USW00013739,20170415,TMIN,78,,,W,2400
USW00013739,20170415,PRCP,0,T,,W,2400
USW00013739,20170415,SNOW,0,,,W,
USW00013739,20170415,SNWD,0,,,W,
USW00013739,20170415,AWND,21,,,W,
USW00013739,20170415,TAVG,136,H,,S,
USW00013739,20170415,WDF2,180,,,W,
USW00013739,20170415,WDF5,200,,,W,
USW00013739,20170415,WSF2,76,,,W,
USW00013739,20170415,WSF5,103,,,W,
USW00013739,20170416,TMAX,306,,,W,2400
USW00013739,20170416,TMIN,139,,,W,2400
USW00013739,20170416,PRCP,0,T,,W,2400
USW00013739,20170416,SNOW,0,,,W,
USW00013739,20170416,SNWD,0,,,W,
USW00013739,20170416,AWND,58,,,W,
USW00013739,20170416,TAVG,209,H,,S,
USW00013739,20170416,WDF2,270,,,W,
USW00013739,20170416,WDF5,280,,,W,
USW00013739,20170416,WSF2,130,,,W,
USW00013739,20170416,WSF5,161,,,W,
USW00013739,20170416,WT01,1,,,W,
USW00013739,20170417,TMAX,222,,,W,2400
USW00013739,20170417,TMIN,156,,,W,2400
USW00013739,20170417,PRCP,15,,,W,2400
USW00013739,20170417,SNOW,0,,,W,
USW00013739,20170417,SNWD,0,,,W,
USW00013739,20170417,AWND,35,,,W,
USW00013739,20170417,TAVG,210,H,,S,
USW00013739,20170417,WDF2,310,,,W,
USW00013739,20170417,WDF5,330,,,W,
USW00013739,20170417,WSF2,81,,,W,
